CommentID||RecipeID||Classification
110852097||1020631||1, 5
111036297||1020631||1, 5
111091029||1020631||1, 5
111155977||1020631||1, 5
111131298||1020631||1, 5
103935762||1020631||1, 5
111157703||1020631||1, 5
111026232||1020631||1, 5
111127261||1020631||1, 5
109879961||1020631||1, 5
111110564||1020631||1, 2
111118743||1020631||1, 5
111125334||1020631||1, 5
111040326||1020631||4, 5
111077937||1020631||1, 5
111127168||1020631||1, 2, 5
111128618||1020631||1, 5
111144763||1020631||1, 5
111151766||1020631||1, 5
111157180||1020631||1, 5
110443399||1020631||1, 5
110846607||1020631||1, 5
110862453||1020631||1, 5
105277347||1020631||1, 5
110686353||1020631||1, 2, 5
111074368||1020631||5
111137025||1020631||5
111156969||1020631||1, 5
103712908||1020631||1, 5
110092512||1020631||1, 5
110272266||1020631||1, 5
110770420||1020631||1, 5
110888927||1020631||1, 5
111006828||1020631||1, 5
111049331||1020631||1, 5
111067902||1020631||1, 5
111093666||1020631||1, 5
111094483||1020631||1, 5
16254870||4735||1, 5
20608779||4735||1, 5
25283261||4735||5
30164135||4735||1, 5
29112874||4735||1, 5
16272018||4735||1, 5
30862238||4735||1, 5
29650151||4735||1, 5
20011608||4735||4, 3
21456999||4735||1, 5
22397694||4735||1, 5
21490195||4735||1, 5
21528717||4735||1, 5
30293974||4735||1, 5
21202734||4735||1, 5
21528520||4735||1, 5
16308441||4735||1, 5
24668230||4735||1, 5
21528854||4735||1, 5
21440565||4735||1, 5
21630382||4735||1, 5
21448022||4735||1, 5
21447689||4735||5
25644011||4735||1, 3, 5
26376458||4735||1, 5
30044349||4735||1, 5
101031180||4735||1, 5
30036547||4735||1, 5
14831988||4735||4, 5
21535175||4735||1, 5
30125065||4735||1, 3, 5
25611982||4735||1, 5
100242575||4735||1, 5
29697330||4735||1, 2, 3, 5
30356156||4735||1, 5
28920556||4735||4, 5
30590300||4735||1, 5
30071895||4735||2, 3
30987659||4735||1, 5
30878173||4735||1, 5
24609088||4735||1, 5
30672765||4735||1, 5
21444742||4735||1, 5
29884471||4735||1, 5
100077813||4735||1, 5
104313278||4735||1, 3, 5
109889534||4735||1, 5
21528232||4735||1, 2, 5
25606435||4735||1, 5
29685579||4735||5
29893829||4735||1, 5
30391510||4735||5
30614698||4735||1, 5
30015934||4735||1, 5
30238865||4735||1, 5
28920225||4735||1, 5
29759968||4735||1, 5
29933225||4735||1, 5
30255271||4735||1, 5
28920330||4735||1, 5
28824635||4735||1, 5
29830789||4735||1, 5
30254257||4735||1, 5
25373829||4735||1, 5
26533173||4735||1, 5
29773451||4735||1, 5
30602005||4735||1, 5
30699061||4735||1, 5
110878441||4735||1, 5
128103701||4735||1, 5
21024845||4735||1, 5
30011744||4735||1, 5
30239206||4735||1, 5
100211187||4735||1, 5
109484343||4735||1, 5
109612200||4735||1, 5
25258995||4735||1, 5
25427541||4735||1, 5
28233334||4735||1, 5
29514953||4735||1, 5
29567035||4735||4, 5
30213610||4735||1, 5
128368157||4735||1, 5
30447277||4735||1, 5
30487938||4735||5
100316527||4735||1, 5
109583172||4735||1, 5
109889264||4735||1, 5
110692556||4735||1, 5
119220771||4735||1, 4, 5
25556175||4735||1, 5
25739659||4735||1, 5
29010914||4735||1, 5
29515040||4735||1, 5
29798617||4735||1, 5
30138298||4735||1, 5
30254563||4735||1, 5
30294075||4735||5
30662816||4735||1, 5
30670934||4735||1, 5
30896811||4735||1, 5
30990548||4735||1, 5
109080484||4735||5
110235589||4735||5
110273942||4735||1, 5
21034294||4735||1, 5
30682967||4735||1, 5
31095308||4735||1, 5
109731381||4735||5
111459667||4735||1, 5
17262696||4735||1, 5
21528023||4735||1, 5
25448834||4735||1, 5
28925924||4735||1, 5
29053257||4735||1, 5
29189974||4735||1, 5
29189981||4735||1, 5
29326692||4735||1, 5
29457348||4735||1, 5
29684917||4735||1, 5
30014358||4735||1, 5
30136740||4735||1, 5
30280613||4735||1, 5
30281871||4735||1, 5
30578363||4735||1, 4
104807363||4735||1, 5
109740266||4735||1, 2, 5
109889587||4735||5
109963370||4735||1, 5
111222427||4735||1, 5
120343427||4735||1, 5
124985317||4735||1, 5
128311361||4735||1, 5
21494707||4735||5
24683565||4735||1, 5
24898825||4735||1, 5
25600145||4735||1, 5
26223406||4735||1, 5
28123884||4735||1, 5
28895569||4735||1, 5
28940434||4735||1, 5
29395850||4735||1, 5
29626416||4735||1, 5
29718929||4735||1, 5
30015284||4735||1, 2, 5
30126447||4735||1, 5
30343790||4735||1, 5
30346307||4735||1, 5
30391825||4735||1, 5
30517896||4735||1, 5
30990125||4735||1, 5
100256813||4735||1, 3
103057183||4735||1, 5
108976349||4735||1, 5
109809511||4735||1, 5
111225834||4735||1, 5
114703594||4735||1, 5
115998277||4735||1, 5
116601950||4735||1, 5
116947074||4735||1, 5
122866821||4735||1, 5
125236697||4735||1, 5
127938499||4735||1, 5
128099130||4735||1, 5
128116546||4735||1, 5
128310332||4735||5
128311310||4735||1, 5
20614209||4735||1, 5
21024297||4735||1, 5
21445930||4735||1, 5
29525915||4735||1, 5
29622877||4735||1, 5
29675725||4735||1, 5
29740494||4735||1, 5
29783922||4735||1, 5
29893663||4735||1, 5
30026130||4735||1, 5
30115886||4735||1, 5
30136507||4735||1, 2, 5
30376956||4735||1, 5
30400439||4735||1, 5
30472495||4735||1, 5
30574802||4735||1, 5
30644312||4735||3, 5
30672363||4735||1, 2, 5
30675437||4735||1, 5
30684200||4735||1, 5
30774465||4735||1, 5
30791624||4735||5
30841858||4735||1, 5
31191416||4735||1, 5
31228106||4735||1, 5
31249185||4735||1, 5
31360809||4735||1, 5
101458124||4735||1, 5
104582985||4735||1, 5
107243023||4735||1, 5
109661369||4735||5
109786881||4735||1, 5
109835179||4735||1, 5
109888910||4735||1, 5
109889268||4735||1, 5
109889511||4735||1, 5
110155874||4735||1, 5
111258057||4735||1, 3
111355970||4735||1, 5
111371334||4735||1, 5
116076478||4735||1, 5
120411607||4735||1, 2, 3, 5
120474887||4735||1, 5
120578976||4735||1, 5
122644543||4735||1, 5
122750891||4735||1, 5
124974361||4735||1, 5
125414462||4735||1, 5
126683031||4735||1, 5
127913625||4735||1, 5
127954866||4735||1, 5
127964566||4735||1, 5
127965123||4735||1, 5
128301257||4735||1, 5
128309989||4735||1, 5
128311434||4735||1, 5
128312520||4735||1, 5
128312677||4735||1, 4, 5
128314533||4735||1, 5
128316013||4735||1, 5
128444250||4735||1, 5
129597907||4735||1, 5
124531444||1024120||1, 3
124548894||1024120||1, 5
124537226||1024120||1, 5
124540296||1024120||4, 5
124532389||1024120||4, 5
124569539||1024120||1, 5
124531773||1024120||1, 5
124533913||1024120||1, 4, 5
124548264||1024120||1, 5, 4
124542874||1024120||1, 5
124547449||1024120||1, 5
124531903||1024120||1, 5
124548222||1024120||1, 5
124538143||1024120||1, 5
124532128||1024120||1, 5
124602417||1024120||1, 2, 5
124541516||1024120||1, 5
124541012||1024120||1, 4, 5
125143714||1024120||1, 5
124537798||1024120||5
124540580||1024120||1, 5
124677618||1024120||1, 4, 5
124531262||1024120||5
125417154||1024120||1, 5
124554519||1024120||1, 5
124608154||1024120||1, 4
124534133||1024120||4, 5
108350517||1021277||1, 5
108408063||1021277||1, 5
108368997||1021277||1, 5
108352603||1021277||1, 5
108393539||1021277||1, 2, 5
108407829||1021277||1, 5
108390211||1021277||1, 5
108364565||1021277||1, 5
108373504||1021277||1, 5
108376167||1021277||1, 5
108419012||1021277||1, 5
108354734||1021277||1, 5
108425584||1021277||1, 5
108369118||1021277||1, 5
108393562||1021277||1, 5
108370100||1021277||1, 5
108351320||1021277||1, 5
112998219||1021277||1, 5
108404268||1021277||1, 5
108404664||1021277||1, 5
108390443||1021277||1, 5
108390307||1021277||1, 5
108391912||1021277||1, 5
108407960||1021277||1, 5
108406747||1021277||1, 5
108784201||1021277||1, 5
108432032||1021277||1, 5
108391304||1021277||1, 5
108444806||1021277||1, 5
108391061||1021277||1, 5
110759719||1021277||1, 5
111249908||1021277||1, 5
111628891||1021277||1, 5
112304044||1021277||1, 5
110972885||1021277||1, 5
111728444||1021277||1, 5
109146114||1021277||1, 5
108390069||1021277||1, 5
108432018||1021277||1, 5
108495795||1021277||1, 5
111738889||1021277||1, 5
113259030||1021277||1, 5
111644995||1021277||1, 5
108390791||1021277||1, 5
108548524||1021277||1, 5
111566297||1021277||1, 2
108423080||1021277||1, 5
108577316||1021277||1, 5
111610364||1021277||1, 5
115852682||1021277||1, 5
117023653||1021277||1, 5
118946011||1021277||1, 5
111614240||1021277||1, 5
113895968||1021277||1, 5
114156317||1021277||1, 5
110088462||1021277||1, 5
121789410||1021277||1, 5
135704097||1021277||1, 5
135910439||1021277||1, 5
136119730||1021277||1, 5
136127405||1021277||1, 5
136151548||1021277||1, 5
136233821||1021277||1, 5
22531209||1018731||1, 5
22396862||1018731||3
31524072||1018731||1, 5
22579124||1018731||3, 5
30243925||1018731||1, 5
26607467||1018731||1, 5
22307100||1018731||1, 5
22272399||1018731||1, 5
30561097||1018731||1, 5
22743753||1018731||1, 5
22748293||1018731||1, 5
100023233||1018731||1, 5
31506651||1018731||1, 5
31522702||1018731||1, 2, 5
31524325||1018731||1, 5
22487700||1018731||1, 5, 4
110167054||1018731||1, 2
30594523||1018731||1, 5
22278887||1018731||1, 5
31527936||1018731||1, 2
22306941||1018731||1, 5
31504447||1018731||1, 5
31251825||1018731||1, 5
22342446||1018731||3, 5
22279616||1018731||1, 5
22307684||1018731||5
22856632||1018731||1, 5
31515296||1018731||1, 3
100020481||1018731||1, 5
30243413||1018731||1, 5
31518717||1018731||2, 3
100071262||1018731||1, 5
23226048||1018731||1, 3, 5
29383058||1018731||1, 5
23595923||1018731||1, 5
31529611||1018731||2, 5
103468145||1018731||1, 5
30242808||1018731||2, 5
29962291||1018731||1, 5
25061474||1018731||1, 3
30253222||1018731||1, 5
31524919||1018731||1, 5
22937565||1018731||1, 5
22311974||1018731||1, 2, 5
31525530||1018731||5
31510814||1018731||1, 5
22319885||1018731||1, 5
30025034||1018731||1, 3
31521967||1018731||1, 2
22878341||1018731||1, 4, 5
100119616||1018731||1, 5
22504501||1018731||1, 5
29618149||1018731||1, 5
31524800||1018731||1, 5
100016728||1018731||1, 5
23024647||1018731||1, 5
29807259||1018731||1, 5
29940953||1018731||1, 5
100441700||1018731||1, 5
23271625||1018731||1, 5
26775722||1018731||1, 5
29554485||1018731||1, 5
30450458||1018731||1, 5
31503221||1018731||1, 5
31527016||1018731||1, 5
22303972||1018731||4, 5
27775483||1018731||1, 5
31101546||1018731||5
100016165||1018731||1, 5
22894406||1018731||5
25450402||1018731||5
29961003||1018731||1, 3, 5
30087816||1018731||1, 5
30354299||1018731||1, 2, 5
110227254||1018731||1, 5
110273145||1018731||1, 5
110531655||1018731||1, 5
110768006||1018731||1, 5
23271636||1018731||1, 2
29256013||1018731||3, 5
29352063||1018731||1, 5
31511076||1018731||1, 5
31522765||1018731||1, 4, 5
30311359||1018731||1, 5
31523534||1018731||1, 5
31526788||1018731||1, 5
110758243||1018731||1, 5
29501597||1018731||1, 5
30593134||1018731||1, 5
100023261||1018731||3
100438293||1018731||1, 2, 5
100440181||1018731||3, 5
110494468||1018731||1, 5
26748311||1018731||1, 5
29588307||1018731||1, 3
31510670||1018731||1, 5
100084252||1018731||1, 5, 4
100115646||1018731||1, 5
109737236||1018731||1, 5
110061666||1018731||1, 2, 5
110352836||1018731||2, 5
110558226||1018731||1, 5
110729323||1018731||1, 5
110745191||1018731||1, 3, 5
23017576||1018731||3, 5
24457458||1018731||1, 5
28556209||1018731||1, 3, 4, 5
29267389||1018731||1, 5
29275348||1018731||1, 5
29728807||1018731||1, 5
30253162||1018731||1, 2, 5
31530466||1018731||2, 5
100044212||1018731||1, 5, 3
100070295||1018731||1, 5
100338202||1018731||4
101714969||1018731||1, 5
109718339||1018731||1, 5
110143341||1018731||1, 5
110161839||1018731||1, 5
110257903||1018731||1, 3, 5
110482860||1018731||1, 5
110695324||1018731||1, 5
110737466||1018731||1, 5
23985046||1018731||1, 5
24464394||1018731||1, 5
29469859||1018731||5
29588322||1018731||1, 5
29597169||1018731||1, 5
30041377||1018731||1, 5
30348940||1018731||1, 5
30548324||1018731||1, 5
100038025||1018731||2, 3
100058061||1018731||1, 5
100169184||1018731||1, 5
100215611||1018731||1, 5
100340460||1018731||None
106603470||1018731||1, 5
106618669||1018731||1, 5
106828499||1018731||1, 5
108137952||1018731||1, 5
110128380||1018731||1, 5
110161593||1018731||1, 5
110176343||1018731||1, 5
110546931||1018731||1, 5
22279434||1018731||3, 5
22736195||1018731||1, 5
23142329||1018731||1, 5
26647647||1018731||1, 3
26754615||1018731||1, 5
29124026||1018731||1, 5
29372328||1018731||1, 5
29453875||1018731||1, 5
29496534||1018731||1, 5
29497083||1018731||1, 5
30012650||1018731||1, 5
30145301||1018731||1, 5
30175737||1018731||1, 5
30339523||1018731||1, 5
30745062||1018731||1, 5
31043077||1018731||1, 5
31466483||1018731||1, 5
100110721||1018731||1, 5
100178089||1018731||1, 5
100342470||1018731||4, 5
100356217||1018731||1, 5
100432806||1018731||None
100437321||1018731||1, 5
103620568||1018731||1, 5
103901045||1018731||1, 5
107036783||1018731||1, 5
110097444||1018731||5
110099836||1018731||1, 5
110172833||1018731||1, 5
110352703||1018731||1, 2, 5
110376859||1018731||1, 5
110513080||1018731||1, 5
110515249||1018731||1, 5
110684170||1018731||1, 5
110754626||1018731||1, 5
22289335||1018731||1, 5
22321826||1018731||1, 5
22591687||1018731||1, 5
22773038||1018731||5
22891444||1018731||3
23024579||1018731||1, 5
24796574||1018731||1, 5
27021353||1018731||1, 5
29383338||1018731||1, 5
29870270||1018731||3, 1
29989710||1018731||3, 5
30016959||1018731||1, 4
30400672||1018731||1, 5
31510885||1018731||1, 5
100040718||1018731||1, 5
100173351||1018731||1, 5
100196878||1018731||3, 5
100217117||1018731||1, 5
100319113||1018731||1, 2, 5
100339806||1018731||3, 4
100669072||1018731||1, 4
102549065||1018731||1, 5
106036558||1018731||1, 3, 5
106567858||1018731||1, 5
106798484||1018731||1, 5
106907213||1018731||1, 5
108869149||1018731||1, 5
110077718||1018731||1, 5
110136543||1018731||1, 5
110179013||1018731||5
110209219||1018731||1, 5
110222833||1018731||1, 5
110327875||1018731||1, 5
110347812||1018731||1, 5
110360958||1018731||5
110418661||1018731||1, 5
110439740||1018731||1, 5
110512123||1018731||3, 5
110563361||1018731||1, 2, 5
110696381||1018731||5
110753351||1018731||1, 5
130461838||1024985||1, 5
130588727||1024985||5
130438670||1024985||1, 5
130538699||1024985||1, 5
130440626||1024985||1, 5
130439282||1024985||1, 5
130597093||1024985||3, 5
130439432||1024985||1, 5
130496125||1024985||1, 3
130468683||1024985||1, 5
130465857||1024985||1, 5
130451872||1024985||1, 5
130499250||1024985||1, 2
133478353||1024985||1, 5
130435343||1024985||1, 5
130470445||1024985||1, 5
130491936||1024985||1, 2, 5
130524924||1024985||1, 3
130636871||1024985||1, 5
130777076||1024985||1, 5
14984493||1017359||1, 5
16545646||1017359||1, 2, 5
15699171||1017359||1, 5
16205836||1017359||1, 5
27079613||1017359||1, 5
17903208||1017359||1, 5
18831006||1017359||1, 5
24096827||1017359||1, 2
14791033||1017359||1, 5
15841034||1017359||1, 5
18622311||1017359||1, 5
15893950||1017359||1, 5
15554810||1017359||1, 5
17121109||1017359||1, 5
17028496||1017359||1, 5
16017357||1017359||1, 5
19209482||1017359||1, 5
14865163||1017359||1, 5
15402042||1017359||1, 5
15681650||1017359||1, 3, 5
17053947||1017359||1, 5
21252523||1017359||1, 5
16267472||1017359||1, 5
14773300||1017359||1, 5
15119858||1017359||1, 3, 5
16135847||1017359||1, 5
17739296||1017359||1, 2, 5
18488177||1017359||1, 5
27888463||1017359||1, 2, 5
18686686||1017359||1, 5
15943987||1017359||1, 5
27312278||1017359||1, 5
27079604||1017359||1, 5
19349077||1017359||1, 5
18694173||1017359||1, 5
19798279||1017359||1, 5
14843633||1017359||1, 5
18523398||1017359||1, 5
22747693||1017359||1, 2, 5
15096157||1017359||1, 5
20973981||1017359||1, 5
30731371||1017359||1, 5
15392618||1017359||1, 5
21538577||1017359||1, 5
17029078||1017359||1, 5
17065488||1017359||1, 5
24910695||1017359||1, 5
30680320||1017359||1, 5
14771609||1017359||1, 5
14983236||1017359||1, 5
15148920||1017359||1, 5
27085687||1017359||1, 5
20246409||1017359||1, 5
21340547||1017359||1, 5
24400819||1017359||1, 5
15361700||1017359||1, 5
16203868||1017359||1, 5
16995475||1017359||1, 5
23395189||1017359||1, 5
26120442||1017359||1, 5
30644884||1017359||1, 5
131199108||1017359||1, 5
131654949||1017359||1, 5
15145659||1017359||1, 5
16478174||1017359||1, 5
23277466||1017359||1, 5
25493208||1017359||1, 5
25500076||1017359||1, 5
26822411||1017359||1, 5
30357987||1017359||1, 5
100077263||1017359||1, 5
131665563||1017359||1, 5
132252192||1017359||1, 3
14792651||1017359||5
14846597||1017359||1, 5
14859361||1017359||1, 5
14978314||1017359||1, 5
15076335||1017359||1, 5
15150639||1017359||1, 3, 5
16135664||1017359||3, 5
16222828||1017359||1, 5
18793496||1017359||1, 5
20239088||1017359||1, 5
21669806||1017359||1, 5
25942143||1017359||1, 5
27917756||1017359||1, 5
30657719||1017359||1, 5
30917025||1017359||3, 5
31231142||1017359||1, 5
131148732||1017359||1, 5
131660788||1017359||1, 5
132094035||1017359||3, 5
16425128||1017359||1, 5
19215304||1017359||1, 5
19400140||1017359||1, 5
20152741||1017359||1, 5
20181839||1017359||1, 5
21267589||1017359||1, 5
22487326||1017359||1, 5
24091999||1017359||1, 3, 5
25038951||1017359||1, 5
27244323||1017359||1, 5
27729160||1017359||1, 5
27863327||1017359||1, 5
27866759||1017359||3, 4
27999004||1017359||1, 5
28917991||1017359||1, 5
29196533||1017359||1, 5
29884931||1017359||1, 5
30040874||1017359||1, 5
30933560||1017359||1, 5
100853072||1017359||1, 2, 3, 5
117375390||1017359||1, 5
122768834||1017359||1, 5
131036472||1017359||1, 5
131175625||1017359||1, 5
131661318||1017359||1, 5
131661468||1017359||1, 5
131661795||1017359||1, 5
131675882||1017359||5
131676583||1017359||1, 5
131739200||1017359||1, 5
131742449||1017359||1, 5
132017938||1017359||1, 5
132134194||1017359||3, 4
132214649||1017359||1, 5
132252026||1017359||1, 5
132298323||1017359||1, 5
132350717||1017359||1, 5
132545035||1017359||1, 5
136283036||1017359||1, 2, 5
125714994||1024075||3, 4
125714628||1024075||3, 4
125995025||1024075||1, 5
125715921||1024075||1, 4
125899656||1024075||1, 5
125725548||1024075||1, 5
125714654||1024075||1, 5
125719140||1024075||1, 5
125703515||1024075||1, 2, 5
125716240||1024075||3, 4
125717904||1024075||1, 3, 4
125720266||1024075||1, 5
125716921||1024075||1, 5
125718048||1024075||4, 3
125721903||1024075||4, 5
126073758||1024075||1, 5
125829381||1024075||1, 5
125715654||1024075||1, 5
125742503||1024075||1, 5
125718443||1024075||1, 4
125715196||1024075||1, 5
125996539||1024075||1, 5
125722529||1024075||1, 5
129668081||1024075||1, 5
125718618||1024075||3, 4
125738877||1024075||1, 2
125981736||1024075||1, 5
126550056||1024075||1, 5
126608754||1024075||1, 5
134184899||1024075||4, 3
134672471||1024075||5
125920676||1024075||4, 5
126135219||1024075||1, 2, 3
126262527||1024075||1, 2, 5
126363708||1024075||1, 5
126802718||1024075||1, 5
127232817||1024075||1, 5
129704174||1024075||1, 5
134183924||1024075||1, 5
135027103||1024075||5
134175499||1024075||1, 5
106774093||1021031||1, 5
106780937||1021031||1, 5
106762364||1021031||1, 5
106805211||1021031||1, 2, 5
106737120||1021031||1, 5
106906939||1021031||1, 5
106801767||1021031||1, 5
106830928||1021031||1, 5
106744957||1021031||3, 4, 5
106738694||1021031||1, 5
